aeloss_step,train/total_loss,train/logvar,train/kl_loss,train/nll_loss,train/rec_loss,train/d_weight,train/disc_factor,train/g_loss,discloss_step,train/disc_loss,train/logits_real,train/logits_fake,epoch,created_at
8068.3916015625,8068.3916015625,0.0,79172.6640625,8068.3125,0.16415023803710938,5000.0,0.0,1.6202547550201416,0.0,0.0,-1.6133267879486084,-1.6303749084472656,2,2023-05-11 09:27:57.846168
4341.353515625,4341.353515625,0.0,90311.21875,4341.26318359375,0.08832322806119919,5000.0,0.0,1.6150225400924683,0.0,0.0,-1.5701673030853271,-1.587357759475708,2,2023-05-11 09:28:42.449787
