aeloss_step,train/total_loss,train/logvar,train/kl_loss,train/nll_loss,train/rec_loss,train/d_weight,train/disc_factor,train/g_loss,discloss_step,train/disc_loss,train/logits_real,train/logits_fake,epoch,created_at
5429.1181640625,5429.1181640625,0.0,86392.21875,5429.03173828125,0.11045393347740173,5000.0,0.0,1.623911738395691,0.0,0.0,-1.5802260637283325,-1.6051543951034546,2,2023-05-11 10:25:26.952756
