aeloss_step,train/total_loss,train/logvar,train/kl_loss,train/nll_loss,train/rec_loss,train/d_weight,train/disc_factor,train/g_loss,discloss_step,train/disc_loss,train/logits_real,train/logits_fake,epoch,created_at
8084.671875,8084.671875,0.0,78742.5546875,8084.59326171875,0.16448147594928741,5000.0,0.0,1.6239783763885498,0.0,0.0,-1.6133267879486084,-1.6313502788543701,2,2023-05-11 10:23:08.630933
